0,1
mz_lawngtlai,west siang 
rj_sikar,lower siang 
rj_sikar,upper siang 
rj_sikar,shi yomi 
rj_sikar,west siang 
rj_sikar,east siang 
wb_uttar dinajpur,upper dibang valley 
wb_uttar dinajpur,lower dibang valley 
wb_uttar dinajpur,shi yomi 
wb_uttar dinajpur,siang 
wb_uttar dinajpur,east siang 
ct_uttar bastar kanker,upper siang 
ct_uttar bastar kanker,lower dibang valley 
jk_anantnag,lohit 
jk_anantnag,changlang 
ct_durg,west garo hills 
ct_durg,north garo hills 
ct_durg,west khasi hills 
ct_durg,south garo hills 
sk_south sikkim,west garo hills 
sk_south sikkim,west khasi hills 
sk_south sikkim,east garo hills 
sk_south sikkim,south west khasi hills 
jk_srinagar,east khasi hills 
jk_srinagar,west khasi hills 
jk_srinagar,south garo hills 
ap_srikakulam,west garo hills 
ap_srikakulam,south salmara-mankachar 
ml_east jaintia hills,west khasi hills 
ml_east jaintia hills,west jaintia hills 
ml_east jaintia hills,south west khasi hills 
ml_east jaintia hills,ri-bhoi 
mn_churachandpur,kakching 
mn_churachandpur,noney 
mn_churachandpur,pherzawl 
mn_churachandpur,bishnupur 
mn_churachandpur,chandel 
as_bongaigaon,imphal west 
as_bongaigaon,kakching 
as_bongaigaon,noney 
as_bongaigaon,kangpokpi 
as_bongaigaon,churachandpur 
ch_chandigarh,churachandpur 
ch_chandigarh,tengnoupal 
ch_chandigarh,kakching 
mn_noney,churachandpur 
mn_noney,pherzawl 
mn_noney,tamenglong 
mn_noney,kangpokpi 
mn_noney,bishnupur 
mn_noney,jiribam 
br_kaimur,imphal west 
br_kaimur,tengnoupal 
br_kaimur,chandel 
br_kaimur,bishnupur 
br_kaimur,churachandpur 
br_kaimur,thoubal 
wb_howrah,imphal west 
wb_howrah,thoubal 
wb_howrah,kangpokpi 
tg_hyderabad,kakching 
tg_hyderabad,imphal east 
tg_hyderabad,kangpokpi 
tg_hyderabad,bishnupur 
tg_hyderabad,thoubal 
ar_tirap,imphal west 
ar_tirap,kakching 
ar_tirap,imphal east 
ar_tirap,tengnoupal 
ar_tirap,kangpokpi 
tn_kancheepuram,imphal west 
tn_kancheepuram,senapati 
tn_kancheepuram,kamjong 
tn_kancheepuram,imphal east 
tn_kancheepuram,noney 
tn_kancheepuram,tengnoupal 
tn_kancheepuram,tamenglong 
tn_kancheepuram,ukhrul 
tn_kancheepuram,bishnupur 
tn_kancheepuram,thoubal 
mz_serchhip,phek 
mz_serchhip,kohima 
mz_serchhip,tamenglong 
mz_serchhip,ukhrul 
mz_serchhip,kangpokpi 
mz_serchhip,peren 
up_unnao,senapati 
up_unnao,kamjong 
up_unnao,phek 
up_unnao,kangpokpi 
mn_pherzawl,senapati 
mn_pherzawl,kohima 
mn_pherzawl,ukhrul 
mn_pherzawl,zunheboto 
mn_pherzawl,kiphire 
tn_thanjavur,kakching 
tn_thanjavur,kamjong 
tn_thanjavur,kangpokpi 
tn_thanjavur,chandel 
tn_thanjavur,thoubal 
tn_kallakurichi,tengnoupal 
tn_kallakurichi,ukhrul 
tn_kallakurichi,kangpokpi 
mh_yavatmal,phek 
mh_yavatmal,kohima 
mh_yavatmal,mokokchung 
mh_yavatmal,wokha 
mh_yavatmal,kiphire 
mh_yavatmal,tuensang 
jh_khunti,phek 
jh_khunti,tuensang 
jh_khunti,zunheboto 
as_udalguri,longleng 
as_udalguri,zunheboto 
as_udalguri,noklak 
as_udalguri,mokokchung 
as_udalguri,mon 
as_udalguri,kiphire 
tg_nizamabad,mon 
tg_nizamabad,tuensang 
jh_latehar,lunglei 
jh_latehar,saiha 
up_lucknow,mamit 
up_lucknow,lawngtlai 
up_lucknow,serchhip 
up_lucknow,aizwal 
br_samastipur,lawngtlai 
up_shahjahanpur,aizwal 
up_shahjahanpur,champhai 
up_shahjahanpur,lunglei 
up_chandauli,serchhip 
up_chandauli,aizwal 
up_chandauli,pherzawl 
ml_south garo hills,purba medinipur 
ml_south garo hills,kolkata 
ml_south garo hills,howrah 
ml_south garo hills,north  parganas 
as_morigaon,jayashankar bhupalapally 
as_morigaon,bhadradri kothagudem 
as_morigaon,warangal rural 
as_morigaon,bijapur 
as_morigaon,mahabubabad 
mh_mumbai,thane 
mh_mumbai,mumbai city 
mh_mumbai,konkan division 
tg_mulugu,konkan division 
tg_mulugu,mumbai suburban 
up_gautam buddha nagar,amreli  
up_gautam buddha nagar,diu 
up_gautam buddha nagar,junagadh  
tn_dindigul,gir somnath  
jh_deoghar,porbandar  
jh_deoghar,jamnagar  
mh_kolhapur,south  parganas 
mh_kolhapur,howrah 
mh_kolhapur,north  parganas 
